desert_094.jpg,2,8,3,8,0,1,2,0,6,1,0,1,0,1,2,4,18,4,4,3,2,2,6,0,10,3,3,0,0,6,2,0,4,0,0,5,1,5,0,1,1,3,0,1,1,2,1,5,4,3,0,5,1,3,0,3,10,2,2,1,2,1,6,3,0,6,2,0,1,2,1,1,7,1,2,10,0,4,5,2,3,0,2,5,7,5,0,3,2,3,0,2,2,4,1,4,5,3,3,1,2,12,1,7,3,9,2,1,1,0,2,1,5,5,0,6,6,2,0,7,3,6,1,2,1,2,8,2,4,2,2,8,5,0,3,4,1,7,8,4,0,1,4,0,1,5,5,1,0,4,0,3,5,4,4,0,2,1,3,7,1,2,5,5,1,3,0,4,2,2,4,1,4,0,1,9,3,4,0,2,2,0,2,3,2,1,5,3,3,17,3,0,2,0,7,3,4,1,5,1
cloud_041.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
circular_farmland_050.jpg,1,1,0,3,9,5,1,0,5,1,8,3,7,3,0,2,2,6,2,0,0,0,1,1,1,0,0,2,0,1,1,2,2,4,0,1,2,2,5,2,2,2,4,16,0,3,1,1,0,2,14,2,10,2,2,4,0,0,0,3,2,1,1,4,7,3,4,15,4,0,2,2,3,3,1,1,4,1,0,1,0,7,3,0,2,1,10,1,0,3,0,3,2,0,1,0,1,2,1,2,1,1,3,0,1,2,1,3,2,2,3,0,0,0,5,1,0,0,1,3,2,6,0,1,1,1,0,1,5,2,5,4,2,11,1,0,2,0,1,0,1,4,0,6,0,2,1,3,3,1,7,3,2,0,1,10,5,0,0,1,0,1,0,3,0,1,4,2,3,2,0,3,4,1,4,1,1,2,1,1,0,3,1,0,3,0,1,1,1,1,4,19,2,0,2,0,7,1,0,2
dense_residential_044.jpg,5,3,10,3,8,6,5,4,4,8,2,5,10,5,3,6,0,6,8,6,15,9,3,19,2,1,4,3,5,0,4,5,10,5,2,3,9,1,12,16,17,6,9,8,4,8,5,4,14,2,3,7,7,10,4,3,2,10,2,5,7,7,3,6,8,4,5,12,10,4,7,3,5,7,12,2,17,2,1,11,8,17,6,11,0,2,21,10,7,19,25,2,10,0,6,1,3,5,5,3,9,1,17,7,1,0,3,4,7,9,2,3,3,5,9,2,0,3,11,5,4,6,3,2,16,1,2,0,4,7,2,4,7,4,6,3,7,5,2,12,7,14,2,13,7,1,0,5,7,5,10,9,3,3,6,6,14,12,2,3,10,9,3,2,3,5,5,4,19,6,8,8,3,11,16,1,9,3,8,6,4,2,10,1,11,4,1,4,1,3,5,8,5,7,11,10,4,2,1,9
circular_farmland_019.jpg,5,0,1,0,2,4,5,1,1,4,11,1,15,1,0,1,1,3,4,1,0,4,4,6,0,0,2,4,0,2,3,0,4,13,0,3,4,0,11,2,6,9,3,17,0,1,0,0,2,4,18,2,17,3,3,3,0,1,1,3,1,2,0,0,8,1,3,1,2,0,1,1,0,6,4,0,2,0,3,0,1,20,0,3,0,0,5,2,2,3,7,2,0,0,0,1,1,1,0,1,5,0,5,0,0,3,0,8,0,4,0,0,1,1,5,1,0,0,3,0,2,2,4,1,3,1,2,0,6,15,0,0,3,12,6,2,4,1,0,1,3,0,0,8,2,3,0,5,6,0,6,3,6,1,2,33,8,2,0,2,0,0,1,1,3,1,1,2,4,1,2,4,1,3,1,2,2,0,14,1,0,1,0,2,2,3,0,0,0,0,0,28,2,0,1,3,0,0,0,1
beach_028.jpg,1,3,0,2,1,0,1,0,0,2,1,1,0,6,0,2,8,0,1,0,1,1,2,1,1,0,0,3,1,7,2,1,2,0,2,2,0,0,2,2,1,2,0,2,1,0,1,0,1,1,0,1,8,3,1,3,2,1,0,4,1,1,0,1,2,5,1,7,2,0,2,2,1,5,3,1,4,2,1,2,2,2,0,2,1,1,5,2,1,0,3,1,3,0,1,2,0,0,2,0,0,4,0,2,2,3,0,1,0,2,0,1,1,3,2,4,3,1,1,2,1,3,3,1,3,5,6,0,0,1,2,2,2,2,0,0,1,1,3,0,0,1,0,0,5,2,1,2,0,0,1,0,1,0,2,0,2,0,1,0,2,1,1,1,1,1,3,1,0,0,1,0,9,0,1,3,2,2,5,3,0,2,1,3,2,1,1,3,2,3,1,1,1,3,0,3,1,2,0,4
lake_025.jpg,1,0,1,1,2,3,1,2,2,9,1,5,0,3,3,2,1,2,2,2,2,0,8,1,0,1,2,4,2,7,2,5,11,1,1,2,4,16,6,9,4,2,9,1,2,2,1,2,1,4,1,8,6,0,2,0,5,1,3,2,3,1,2,6,2,3,2,3,0,8,4,0,3,1,0,8,2,2,5,5,6,0,4,1,0,11,2,8,5,7,1,2,0,3,0,2,1,4,6,0,1,2,6,3,0,0,3,6,6,8,1,0,1,2,2,0,0,1,13,5,1,3,2,1,5,5,0,3,5,4,0,2,2,5,3,2,3,1,1,0,1,11,1,6,2,3,0,3,1,0,15,1,3,0,3,6,6,4,0,5,9,1,2,0,0,2,5,3,8,0,0,0,3,4,7,0,2,1,16,2,0,3,1,1,1,0,1,0,1,1,1,8,3,3,7,8,5,3,0,9
sparse_residential_003.jpg,5,2,8,2,0,2,4,2,3,1,0,0,2,0,1,1,2,0,2,1,3,3,2,0,0,2,0,1,3,3,0,0,1,4,1,4,6,1,0,0,0,0,0,0,0,1,3,3,1,1,1,1,0,0,1,0,6,4,1,1,0,1,1,1,2,2,1,0,1,1,0,4,2,2,2,2,1,1,0,1,4,0,1,0,2,2,0,1,2,5,0,1,2,2,0,5,2,2,2,0,0,2,4,1,1,0,4,2,3,0,0,1,2,2,1,1,1,6,3,0,3,4,4,2,0,1,1,4,2,0,2,5,0,2,2,0,1,2,1,2,1,1,0,4,0,2,1,3,0,0,1,0,2,4,3,2,1,1,2,1,2,4,1,3,3,4,2,1,0,0,2,1,0,0,1,1,3,2,1,3,2,5,1,0,1,1,0,6,0,3,5,3,0,0,2,2,0,1,1,2
mountain_052.jpg,5,2,4,0,3,0,3,1,10,1,8,5,0,2,4,2,5,0,1,4,1,1,0,0,0,0,1,4,0,0,0,1,5,1,3,1,6,1,3,3,0,1,1,2,1,1,1,1,1,2,1,0,11,2,0,1,2,2,4,4,1,0,0,0,2,4,0,2,3,2,4,4,2,3,0,3,3,2,1,2,1,1,4,2,0,1,5,0,0,3,0,0,0,1,0,3,1,1,2,0,1,2,0,2,0,3,5,3,3,7,0,1,1,2,0,1,1,1,0,1,3,1,3,3,1,6,3,1,0,5,3,1,2,6,2,3,0,0,0,1,0,2,1,0,2,4,1,3,0,2,0,0,3,1,7,2,0,1,1,3,3,0,2,2,1,0,2,1,2,1,0,1,9,1,0,0,5,0,5,1,1,2,3,0,2,0,1,0,3,2,0,0,1,3,2,2,0,3,0,3
cloud_068.jpg,4,4,0,2,3,0,4,4,0,1,0,3,0,0,1,1,0,1,4,1,0,0,2,1,0,1,2,1,0,0,0,1,0,1,3,0,3,5,2,1,1,1,0,0,2,0,0,1,2,4,2,3,0,3,5,0,1,2,3,3,2,0,0,6,0,1,1,1,0,1,1,0,3,2,1,1,2,0,2,1,0,0,2,1,0,1,2,3,1,0,1,0,2,0,0,1,2,1,1,0,1,1,2,4,0,1,1,1,0,4,0,1,3,0,2,1,1,2,7,0,3,1,1,3,1,4,0,0,2,2,1,0,0,0,0,0,4,1,0,0,0,1,1,1,1,0,0,1,1,1,0,2,1,1,0,2,3,2,1,1,1,1,0,2,0,1,1,5,1,4,0,0,2,4,0,2,3,4,2,0,0,2,2,3,1,0,0,0,1,0,0,0,1,5,2,4,3,0,0,3
mountain_068.jpg,3,3,5,2,12,4,10,5,3,10,13,1,4,11,4,4,0,12,9,4,7,7,2,6,5,6,6,4,7,3,3,7,4,1,11,11,1,8,6,9,13,9,2,13,1,9,4,7,2,6,10,4,8,3,16,10,6,12,3,5,7,6,3,10,0,8,9,4,5,3,6,5,7,5,9,0,7,3,10,6,6,12,8,6,2,1,2,2,7,8,7,4,12,9,7,5,9,6,5,5,4,2,8,5,1,4,7,4,13,6,3,4,4,4,4,0,2,8,12,2,10,10,7,4,2,2,4,8,4,21,13,3,7,3,8,6,4,2,7,9,7,14,5,7,5,3,3,12,8,3,8,7,4,3,2,4,6,5,6,5,1,9,6,4,7,4,4,5,4,15,3,3,8,7,4,0,2,4,9,6,6,2,3,2,5,1,5,2,5,8,2,1,5,7,7,8,6,11,1,15
circular_farmland_013.jpg,2,0,0,1,1,2,2,1,7,3,8,0,18,1,1,1,0,4,3,1,1,3,0,8,0,0,0,4,2,0,5,0,4,4,0,3,1,4,4,5,3,3,1,25,0,2,1,0,0,6,18,0,11,1,3,2,0,4,0,3,5,2,0,2,5,3,5,3,4,0,1,4,2,7,4,0,3,0,3,1,0,10,2,0,0,0,6,1,4,3,1,3,0,1,0,0,1,3,3,2,1,0,3,0,1,2,2,1,6,5,2,0,1,1,2,2,0,1,7,0,1,1,3,0,1,2,0,0,0,5,1,1,5,7,4,0,2,0,0,1,0,2,2,5,4,2,0,5,5,0,1,3,4,1,3,10,15,1,3,1,5,0,0,0,0,2,1,4,3,2,0,2,9,3,5,1,3,0,13,6,1,0,2,1,3,1,0,0,2,0,2,9,2,0,2,2,1,1,0,4
industrial_area_005.jpg,2,1,0,3,7,8,5,10,4,2,2,25,5,18,14,1,3,1,2,6,3,0,0,8,4,7,6,1,0,8,4,6,0,18,4,5,0,1,7,6,6,3,5,3,16,3,3,1,14,8,3,4,3,4,1,5,1,3,5,9,1,1,3,0,7,0,3,13,1,12,32,5,5,1,3,4,11,3,4,11,5,5,2,1,4,2,14,4,2,6,5,2,2,1,1,4,1,0,0,2,1,3,5,3,22,2,1,4,2,4,0,3,1,1,9,5,2,4,2,1,2,4,1,1,5,2,5,4,1,1,3,2,2,4,3,4,3,6,8,1,7,5,0,9,3,1,25,1,5,3,4,2,3,3,3,5,3,1,3,3,3,1,5,2,3,1,19,3,4,4,6,6,7,6,10,1,1,4,1,2,3,6,1,2,9,2,0,11,2,3,7,24,5,1,2,3,8,1,27,3
industrial_area_017.jpg,9,2,1,6,2,5,5,10,3,2,2,11,5,1,4,0,10,4,3,3,4,0,7,9,6,5,14,2,8,6,6,3,2,9,2,2,3,8,2,5,2,3,5,2,7,5,3,3,8,2,2,4,5,4,4,3,3,2,2,9,6,4,6,2,3,3,3,5,2,4,7,9,11,2,3,2,5,7,4,8,2,5,6,3,6,3,3,3,7,8,4,6,5,2,3,3,1,0,3,5,2,3,7,2,16,7,1,2,3,5,2,7,10,4,4,4,6,9,7,5,6,2,0,4,6,6,5,6,4,2,4,4,3,6,3,5,5,5,4,3,8,2,7,8,3,4,13,2,0,6,3,6,9,8,6,3,3,7,3,5,1,4,6,2,7,11,3,2,9,8,4,8,1,2,2,10,2,8,1,0,4,4,2,2,3,1,5,5,8,2,4,7,2,5,5,0,4,4,10,4
cloud_022.jpg,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
desert_097.jpg,1,2,2,5,0,0,2,1,0,0,0,1,1,0,0,1,8,0,0,1,0,0,2,0,2,3,0,1,0,17,1,0,0,0,0,1,2,2,1,0,0,0,0,0,1,2,1,1,0,1,0,0,0,2,2,0,3,1,1,3,0,1,2,1,1,0,1,0,0,0,1,1,2,0,2,7,0,1,1,0,0,0,0,0,6,2,0,0,0,3,0,1,0,2,0,0,1,0,1,1,3,5,0,0,1,6,0,1,0,1,0,0,4,3,0,4,2,3,0,0,2,0,2,4,3,3,2,1,0,0,1,1,0,1,0,2,1,3,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,5,0,2,0,1,3,0,0,1,0,1,3,5,0,0,0,3,0,1,2,0,0,1,1,4,0,1,1,0,1,2,0,2,0,0,0,3,2,0,0,1,0,1,0,1,0,1
dense_residential_045.jpg,3,3,2,4,5,1,3,14,5,2,1,6,4,8,15,2,2,6,10,3,4,4,1,10,5,6,31,5,5,0,3,5,1,8,2,5,0,4,4,2,4,7,10,4,4,5,4,4,33,4,1,1,3,6,11,3,8,7,3,3,4,1,2,5,6,1,5,3,3,8,19,5,3,7,12,6,7,5,2,7,3,0,3,6,5,7,10,4,5,9,6,1,5,4,12,7,1,6,2,0,4,5,10,10,5,3,3,3,1,3,6,6,6,1,7,5,3,7,7,3,0,5,2,2,6,2,9,4,3,1,5,3,10,5,0,8,6,3,6,6,29,2,2,13,6,1,15,6,6,12,2,7,1,4,4,5,6,6,2,7,5,15,3,2,5,10,6,9,14,8,8,12,2,8,2,4,3,5,0,4,4,7,7,5,11,4,4,10,4,9,6,4,3,2,7,2,3,4,48,2
desert_010.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
industrial_area_081.jpg,1,3,1,3,1,1,1,4,3,1,3,2,3,10,0,3,6,1,0,1,7,4,0,3,1,3,12,5,1,4,1,3,3,22,0,2,1,2,7,4,2,0,2,2,8,0,1,0,3,2,0,2,2,0,0,2,3,0,0,11,3,2,1,0,0,1,2,15,2,6,10,2,0,2,1,12,5,2,0,10,4,1,3,2,1,1,17,1,1,6,3,1,5,0,0,0,1,1,1,0,0,6,1,5,16,0,2,2,2,5,3,2,0,0,1,3,0,1,0,4,3,0,2,1,2,0,3,1,2,0,1,0,2,4,1,4,3,0,1,0,2,5,2,0,3,2,12,2,0,7,3,0,1,0,2,5,0,3,0,0,1,1,2,0,3,2,5,1,0,3,0,0,7,0,3,0,0,3,5,4,0,8,3,1,3,5,1,5,1,1,3,16,2,0,1,4,1,1,15,1
lake_084.jpg,11,0,5,0,6,1,3,1,4,7,1,1,3,0,0,6,1,2,1,0,3,5,0,3,2,0,0,2,4,0,4,0,1,1,1,5,4,1,2,4,5,15,0,2,0,3,2,4,1,7,2,3,3,1,3,7,2,4,3,0,8,9,3,4,7,8,5,3,18,0,1,1,2,10,5,1,3,0,1,0,4,12,3,3,2,4,0,3,5,10,7,7,2,1,0,3,2,5,3,4,7,1,5,2,0,0,2,4,3,3,8,0,1,4,8,3,0,1,3,0,11,3,14,2,6,4,3,4,2,10,2,1,5,3,5,1,9,2,1,4,5,3,3,2,8,3,0,5,3,1,9,3,4,0,8,3,10,8,8,4,8,2,1,3,3,1,0,11,4,3,0,1,7,9,3,1,11,2,24,10,4,1,6,7,2,2,3,0,0,1,3,2,1,4,11,5,10,5,0,5
lake_095.jpg,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,0,0,2,0,5,0,1,0,0,2,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,6,0,0,0,0,3,0,1,7,0,0,1,2,3,0,1,1,1,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,4,2,1,0,0,1,0,5,2,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,2,2,0,0,0,0,4,0,1,2,0,0,0,0,2,0,1,2,1,0,1,1,0,5,0,0,3,0,14,4,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
industrial_area_038.jpg,1,2,1,5,8,10,5,3,6,3,6,6,4,6,15,5,5,5,0,3,2,1,5,2,2,8,4,3,5,3,9,11,2,4,5,0,0,2,1,3,5,1,2,3,7,1,1,1,11,5,2,3,4,6,3,4,6,6,2,3,4,5,2,1,6,2,0,22,5,6,5,6,4,3,6,3,4,4,3,3,0,4,0,4,5,4,38,4,5,3,5,2,1,6,16,9,4,3,0,2,3,5,2,2,11,3,6,4,8,2,0,3,6,3,7,4,4,2,3,1,5,9,5,3,5,3,2,5,1,2,0,6,1,5,2,3,5,2,8,0,7,2,3,2,4,3,12,6,8,5,2,4,1,2,2,4,2,5,6,4,4,6,2,2,7,4,25,2,1,5,1,3,0,2,10,6,2,6,8,5,2,4,7,3,5,3,3,6,5,8,6,9,2,0,3,2,7,1,9,3
circular_farmland_008.jpg,7,4,2,3,6,8,3,0,2,4,5,5,7,0,0,4,2,7,4,4,3,2,1,1,2,2,0,1,3,2,3,0,13,8,1,4,2,2,6,3,1,2,2,2,1,2,3,4,2,3,4,2,6,8,2,6,3,0,4,3,5,1,4,2,5,9,3,7,6,0,1,5,3,5,2,1,4,2,3,1,2,1,3,0,2,0,11,3,1,3,4,4,1,1,0,3,3,2,3,7,1,4,0,2,2,0,2,11,3,4,2,1,6,3,8,2,5,3,1,2,5,4,12,7,4,13,1,2,1,3,1,3,4,2,1,3,2,2,1,5,0,3,4,1,5,2,1,1,5,0,1,4,4,4,4,2,4,10,2,1,3,1,0,6,0,5,2,3,1,1,4,3,8,2,4,2,4,3,8,2,0,0,0,8,5,3,3,2,3,5,7,7,2,2,3,1,1,1,1,4
mountain_009.jpg,2,1,0,0,1,2,3,1,2,0,6,0,1,2,2,2,1,3,0,6,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,1,2,1,3,2,0,1,0,0,0,3,0,1,0,0,1,0,4,0,0,3,1,1,0,4,2,1,0,0,1,7,0,1,0,0,1,2,1,4,0,1,1,1,0,0,1,0,1,0,2,1,0,2,2,0,1,0,0,0,1,3,1,1,0,3,2,1,0,3,0,1,3,1,1,2,2,3,2,2,1,0,1,0,0,0,1,1,0,2,1,2,1,2,1,1,4,1,1,1,0,1,0,1,0,1,0,0,1,0,4,1,1,0,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,3,1,3,1,0,1,1,0,0,4,2,2,1,0,2,0,3,0,1,2,0,3,0,0,0,3,0,1,0,1,1,0,0,2,1,0,2
